id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365	number_of_reviews_ltm	license
19175302	Atocha Boutique - Barrio de las Letras	112373304	Daniel	Centro	Cortes	40.41405	-3.70095	Entire home/apt	284	1	29	2022-06-06	0.50	61	277	17	
18993204	COZY ATTIC RIGHT IN THE CENTRE!	42005047	Lucia	Centro	Embajadores	40.41126	-3.70653	Entire home/apt	60	2	9	2018-01-31	0.15	1	0	0	
19175717	Casa Tita Coco-Lita. Luminosa y tranquila	15816070	Almudena	Centro	Cortes	40.41083	-3.69494	Entire home/apt	100	3	118	2022-05-23	2.02	1	129	39	VT 6881
19108736	Private rooms José Ortega y Gasset Street	61753406	Juan	Salamanca	Lista	40.43146	-3.67852	Private room	21	45	4	2020-09-27	0.07	13	0	0	
19108940	Rent Room Downtown MADRID	61753406	Juan	Salamanca	Lista	40.42937	-3.67796	Private room	23	240	5	2020-10-08	0.09	13	0	0	
19301422	Habitación individual muy nueva,limpia con desayun	75150135	Estuhome	Chamberí	Gaztambide	40.43337	-3.71687	Private room	48	1	6	2019-06-10	0.10	19	0	0	
19109200	DOUBLE PRIVATE EXTERIOR ROOM TERRACE A/C	112271726	Mario	Moncloa - Aravaca	Argüelles	40.43126	-3.71824	Private room	22	20	11	2021-09-01	0.18	61	3	4	
19176012	Habitación 2 en zona tranquila y bien comunicada	123873639	Carmen	Usera	Orcasitas	40.37055	-3.71618	Private room	28	1	145	2022-06-05	2.40	2	63	29	
19176547	Lovely private room near the City Centre	134115383	Fernando	Tetuán	Cuatro Caminos	40.44883	-3.70131	Private room	32	1	24	2018-12-30	0.40	1	0	0	
19302639	Como en casa	134857641	Alvaro	Ciudad Lineal	Ventas	40.43144	-3.65138	Private room	150	1	1	2017-06-19	0.02	1	0	0	
19181164	Lovely studio in the hart of Madrid	134157316	Alexandra	Centro	Sol	40.41481	-3.70411	Entire home/apt	54	2	7	2018-11-05	0.15	1	0	0	
19185703	Piso amplio y luminoso con vistas Parque de Berlín	84019234	Raquel	Chamartín	Ciudad Jardín	40.44891	-3.67494	Entire home/apt	85	3	23	2022-04-17	0.39	1	72	1	
19188016	Bed and Breakfast at Lilo's home in Lavapiés :)	17807880	Sandra	Centro	Embajadores	40.40876	-3.70178	Private room	100	1	0			1	0	0	
19109336	White and Wood	73620640	Camila	Centro	Palacio	40.41129	-3.70916	Entire home/apt	104	2	326	2022-05-23	5.37	7	69	52	
19109480	Piso 60 m2	58588704	Florin	Villaverde	San Andrés	40.34357	-3.71178	Entire home/apt	400	1	0			1	0	0	
19109490	Toledino Silver Apartment - Barrio La Latina	40877988	Raul	Centro	Palacio	40.4117	-3.70856	Entire home/apt	107	2	233	2022-05-22	3.83	70	200	51	VT-3161
19302769	MADRID 4U-CHUECA. Quiet.Weekend Plan.  Best Price.	135179620	María Luisa	Centro	Justicia	40.42217	-3.70059	Entire home/apt	53	1	221	2022-06-06	3.66	2	210	62	VT-7551
19111892	Completely renewed design apartment	37454801	Maite	Chamartín	Castilla	40.4715	-3.68581	Entire home/apt	195	2	18	2022-04-17	0.36	1	150	5	
19303431	Nice flat in the heart of Madrid - Wifi	84749064	Justine Laura Vera	Centro	Embajadores	40.40775	-3.69858	Entire home/apt	86	3	12	2017-10-15	0.20	1	0	0	
19303668	Beautiful and bright apartment	39148845	Julia	Hortaleza	Canillas	40.45977	-3.64875	Entire home/apt	32	2	3	2017-06-27	0.05	1	0	0	
19112582	Alojamiento tranquilo con desayuno	111643890	Rosa	Chamartín	Castilla	40.47035	-3.67643	Private room	33	1	112	2022-05-22	1.85	2	144	18	
19112671	Plaza Mayor a Plenitud entre Botoneras y Gerona	40877988	Raul	Centro	Sol	40.41717	-3.70644	Entire home/apt	131	2	172	2022-05-05	2.85	70	223	26	VT-6427
19303781	Alcalá	135188458	Sergio	Salamanca	Goya	40.42308	-3.67911	Entire home/apt	310	7	0			1	0	0	
19113006	Habitación privada para una persona	37411325	Felix	San Blas - Canillejas	Simancas	40.43425	-3.63169	Private room	187	1	0			2	364	0	
19190925	Beautiful house with garden, close city center	35626245	Isabel	Latina	Puerta del Angel	40.40858	-3.73082	Entire home/apt	185	3	23	2022-05-22	0.50	1	320	10	
19304055	Casa particular	135189907	Alberto	Vicálvaro	Casco Histórico de Vicálvaro	40.39502	-3.62435	Private room	10	1	0			1	0	0	
19191289	PLAZA II DE MAYO	1408525	Mad4Rent	Centro	Universidad	40.42612	-3.7058	Entire home/apt	123	3	31	2022-05-16	0.55	49	303	4	VT-4009
19194989	Moderno apartamento al lado de línea 1 de metro	14070517	Cristina	Tetuán	Bellas Vistas	40.45276	-3.70324	Entire home/apt	59	2	1	2017-06-24	0.02	1	0	0	
19113667	Bright, Lovely And Perfect Apartment	8321213	Paula	Centro	Cortes	40.41176	-3.69557	Entire home/apt	83	1	313	2022-06-03	5.17	20	276	77	
